GeneSymbol	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
TNFSF9	307.87905168801466971	357.35589105539736465	233.94400031775435878	369.57654403881224425	370.81410864030084440	497.29584486007598798	238.68577773157051070	244.85806901703364247	265.87209368104777241	198.14875921196409081
TNNT3	318.79736388641032363	60.26593777400893970	169.38365793461517228	233.45096436918964855	263.61555999288964358	1659.71922368178502438	65.12841377465107939	530.61607770971249920	80.29877843127064807	161.77841798957101105
TNPO3	203.17547699965683705	213.21425312547123099	166.50476191522363933	307.59098859463171038	207.20126156975402409	83.12245757834537585	312.69538679682426618	170.49128154944995117	220.70906847196096123	181.77372619483321614
TNRC6A	403.42433994198273695	422.88029895343703402	355.97172150445965144	449.95589450532412457	679.76065434271333743	409.13721102349546754	348.79122854833883594	283.22754617810107902	468.96300979102159090	413.42542672436456996
TNRC6C	321.93050258778384887	288.38652304872130117	316.43022860951231223	327.65709355762203359	504.57807579984387303	229.94349418370308058	177.20078162365922481	244.09289901214293650	336.97438411677671866	351.14824692604719303
TNS3	474.95303903441970306	690.22304124915524426	383.47176768751245390	457.43563006016756844	573.98666909581640994	280.51173961684190772	495.42355525986357634	390.64458090611964280	497.47247911801196096	270.16290093469143585
TNXB	534.88554973820475880	232.49039693088920444	362.49132692127864175	561.18497110076509671	831.68796738283788272	5130.54273688065586612	199.08350981985014982	701.93882003687724591	276.98079368413414159	801.24325787074428717
TOLLIP	272.28363438773294547	206.97789131934982265	248.54036203889810963	204.60817779568088781	227.55340444120625421	121.75085420691733873	272.07905936802569613	372.92980498399583666	235.72402297001485749	164.12051857315813663
TOM1	362.21830751634144008	207.13787689764177458	285.25603025440972260	284.80706459633802297	385.70114931483561804	280.87246700607710181	160.51158475316435670	394.00414306863621050	211.85804365540090544	163.31167146604926188
TOMM70	248.33910172423153995	250.62314097319301709	215.11349069388467115	175.73111408917114318	234.03407976522922240	265.42023079134833097	358.96613941960765715	239.92662885379286308	224.46614258761587735	253.90017540560498333
TOP2A	72.57213547229264350	67.62965913692306685	38.79735359315272092	77.47652856147952605	0.00000000000000000	0.00000000000000000	1546.37461963785631269	54.95116399119454087	54.72773018619835028	0.00000000000000000
TOPBP1	100.16843485311981965	120.04064317339820889	77.59910169785818823	109.69753881272937690	84.03028828120282867	146.73514836381005466	255.79360976066791977	140.78524682232134069	97.08695129846539373	76.55324270728655733
TP53BP2	252.10056289525977036	435.12672980383655386	275.99634069926474922	361.64645239169641400	358.60152217592377610	127.41726881692747497	194.58587535801794388	259.53072193914357513	424.38624263744742393	434.92821163215285196
TP53I11	159.65077819374991464	152.66294856014107495	198.61879837059905185	129.56955207824759668	120.70260057696989975	170.41409660737568288	220.08540120030576759	132.57932202318852433	334.40293557928197288	165.35606567954590673
TP53I3	766.52677376266660758	453.40432272950482684	666.84778705590781556	471.36879388818761072	311.15791677819782990	590.87312147606905910	680.77141580166392032	634.54243193171043913	312.07657688089057046	193.43410841213989215
TP53INP2	124.71691850531435364	261.48443143686216672	112.55750921556418120	185.04089645703945166	221.64618317817343041	74.87237402954667687	79.18235295659312101	128.49634242257980077	269.76029949763835702	162.69762830415746180
TPCN1	183.42587971968995930	169.12963878755664382	105.33835743110492444	143.57671901881249710	368.01151335911714568	204.52749945346872096	100.61007455824459100	162.08598683789145412	227.55855942750270060	172.14515842586629901
TPP1	528.54720203750230212	295.34912053119433040	444.41013362125033836	408.14675213082705341	630.37764025256672085	451.88186696546006260	299.61145699305268408	663.58094278713883796	286.97632756136488297	306.05946213379291976
TPPP3	419.40348060404954822	2841.35182963879879026	137.32903910565713090	1212.17047804411549805	573.15306107433730176	610.14138656708792041	664.74829432749470470	509.52411205156295182	1783.55174682751726323	959.74749890494683768
TPRA1	184.58604226563673478	165.53264848586997005	165.83816283396538438	222.07486381747324344	151.48633111147688624	283.47543683271953796	239.92818683475681496	182.32496153937540839	187.27303768425588260	183.66634134156859659
TPST1	637.17066310089740000	258.79964082975737938	644.67199009195371673	356.50467987983114426	350.57726046889200688	814.86096204865953041	332.13606180442678806	486.80028011977879032	211.33264304843717696	303.31012073791561079
TPST2	465.97762438999131973	244.87284184348780514	325.20239628338282500	351.50169052311059659	324.01126330650919272	125.61079111395889640	334.70106681490045730	516.13770287175270823	268.12595854250145067	147.55636236955473350
TPX2	61.85518104874960699	122.55552130794609411	50.96588411187155998	129.09565669594945803	25.36712810612196733	0.00000000000000000	1063.66674033488402529	55.31640521372894881	89.61100505081073209	5.76923575419080326
TRAF1	109.40762945672190654	104.73797273459926771	338.25993066085078453	193.39214759169436775	182.01156479544849276	18.45767714950745031	138.06764726308878721	79.21570122102244227	74.03185038927043138	195.09759488496169411
TRAF2	111.80582893522851862	122.44657439476094396	180.31957913125822301	175.14389647444551201	77.54880508457537758	60.98192157594884577	114.59639018986985093	84.23246820446179584	104.15061448155810808	122.39875103487817398
TRAF3	147.88686290734642625	117.99124107182606735	184.31673821736268337	164.95967427962924035	174.74909569220497474	122.79602876966707470	207.31945193066098909	120.18286598035953716	100.60356611544757754	165.01852630034198910
TRAF4	231.55026246480124996	384.11369138757879682	231.66661568551600681	427.35313614192153864	336.61769469088136475	150.07484691194849802	306.70222771669625672	184.53826342003395666	271.23041292543319969	286.15423937903301521
TRAF5	241.50575238185146532	330.65068713999437477	167.24370558727730440	228.07454799109160604	284.59835599307899656	64.48082294939572989	164.96553167855702782	173.47513202469966132	395.70914806270258168	247.40889247570399334
TRAFD1	124.50054814195961228	181.20606539370871246	256.09084127377042250	108.23229948826285352	131.15646022188423103	85.86262468672305204	101.69736072181503062	99.99357115747518776	106.12960464280632777	97.17185317642059772
TRAK1	148.27995742919543432	335.12974780915772044	115.63851904206985921	183.56946807059395610	214.63667285441999866	58.73694626962429766	123.37663422696682858	126.15997215468325976	283.35716732248067729	179.35535906102822423
TRAM2	414.84822271825123607	293.65928959322525316	312.96968184397252344	294.61269098818775092	539.33163391728362512	403.22032779960125026	325.37054665761189653	458.32298856573532930	259.93976293027009206	269.37423151819956502
TRAP1	210.11501827975970969	240.49062272839199750	188.21746940488409905	264.97057028462461403	219.19696463071750259	164.24646062840918148	324.11650764595162855	226.97376452357721632	275.26449162420095718	208.15874367528809330
TRAPPC2B	207.91895003136122000	324.04732562980041166	195.09331141455757574	272.44897464031902246	185.15530449224314680	77.41629161534839909	150.52942171538612115	180.35043536778590578	290.25051116794213613	206.30779055951776968
TRAPPC6B	205.08337399368892306	294.47657403120012987	191.09500074433921668	270.45500602377956056	263.77724604142883891	76.15575477897769474	161.89800076326832823	191.80951864645987825	256.85893791532981822	217.24221599602631727
TRIB1	217.14033088308849528	251.35596980243823850	267.37914991746976057	357.42136232232979864	359.78036844738585387	149.40659980663656370	323.09421672743047793	258.14417498724441202	303.57988772670279332	362.01295257478443546
TRIB2	386.95413586543435258	589.28700459951335233	260.37974727455025459	359.27048839500264421	385.85953830561533096	214.38519928716939944	309.77386190407770528	325.57054240994017391	261.73475385199884613	225.39731082314858668
TRIB3	48.77512633275402010	44.55743031197719972	21.83755868011259338	110.53217160303483979	301.09571152197798938	0.00000000000000000	30.33151628129455091	377.55788176710302650	33.66166917464386898	30.13734662937321929
TRIM16	116.98404716364129285	148.89361315047329981	230.39204961168582031	160.10367663088322843	83.17870740394161544	97.16251599143301121	148.29163380696775221	113.65519655059402737	106.22000736308406488	147.43425683360882772
TRIM25	157.49760767723503818	226.02343427920570207	222.20739305252558893	201.93216016259876255	314.87587315825948053	104.89111404675708172	163.98981361872606044	230.86245778341071855	190.57622482303270317	209.72284571817326082
TRIM26	141.64414248895315040	188.12691477563620879	194.87734168529254930	247.14950652641581996	177.40386010335299716	48.26905007268786107	183.28138567336029041	125.84927414315686178	166.93987787141486479	164.97429029859083016
TRIM27	218.22340762675133874	251.52129413626343535	200.67569005341215416	247.99751155061963459	160.08211331715918391	137.23876958353346822	222.85209709869411654	248.02998429957713711	194.70517541287978247	191.13925999086964680
TRIM5	124.33958241729902738	228.23643571640050709	190.85384502064559342	195.18449441451485882	130.53254137275985158	68.36816315023537527	100.95165634749425010	105.49430441137145920	151.49148938020715605	104.31816176756919390
TRIO	479.08483770506245492	242.98955836657907525	384.26117342748341343	352.28413864551862389	814.11212717108980996	342.82795581319822986	402.18455055184711000	495.47187147176066446	255.29721186851654124	187.89950548657208174
TRIP13	17.60125447214090144	16.71675754831649030	10.50561196088642824	24.98794562114145990	12.21484801412974264	0.00000000000000000	211.64952342218833792	13.52390799952225287	13.18651100148885646	2.49113741128341992
TRMT61A	128.72430369545818962	126.89771352492100220	122.94175191271843062	110.10387114457670066	105.91969141398351439	125.00160017926272360	199.75003638369122427	126.89811487322448613	150.30515320860163797	122.38679251323407016
TRNP1	59.05212721993421354	114.81189992461993654	56.89866259795498848	110.18033540305313522	83.25289594552677386	0.00000000000000000	64.42522569195010362	93.00269908132996477	280.52718769534783405	308.64822174610014827
TRNT1	193.75822592672429323	190.61409240999694248	204.58448881663045427	116.25000390752249757	250.65419078722865720	122.77834679207219892	185.30660735025949748	132.69605388950577662	168.69905658332984899	132.84897445497381341
TROAP	9.58464020956055585	10.29354805079158908	15.35407549407859662	26.32605411303379128	0.00000000000000000	0.00000000000000000	245.97077566762663992	4.87770510553865044	8.30248856026260462	0.00000000000000000
TRPC6	48.18783705643962634	389.36753978757599270	2.64714406433904914	115.81981719455936286	114.53257112261162831	33.46566284648886835	68.96587933282918925	62.22925246069095806	233.33109252988916182	205.01985734818083529
TRPS1	408.49059676257923002	350.51671190721208404	409.82667036007711658	646.01380609315242509	645.56505282949501634	227.35321038397336224	277.58227717377388899	355.23763183206153826	323.57155078246796620	245.40275980943138734
TRPV2	97.70598183365099487	299.47671646811761548	94.10374815483464772	167.66344806981956594	74.44700447738681248	72.68891263090233679	139.28904239514989172	109.07759373157379912	242.40763801342149009	205.80866447972027800
TSHZ1	143.84364500544575094	228.10558957277154946	152.70137422037115016	154.01659777986100153	153.59288714743348692	260.97656906182942294	117.02777570440194665	108.32118729161399528	179.26977017445810247	206.24970111348906698
TSHZ2	1032.62053843917601625	297.31045075856576432	1229.61154246494538711	608.63853054051344316	1194.02893573725714305	1293.91703863213706427	517.63372524481474102	622.01322940245233895	242.57074986647734249	455.05776717575582779
TSKU	401.93927019321074567	149.94511939061806061	442.67605333050534000	204.90584007368909170	183.47479526847644138	257.86425009989835644	345.62467140522329601	381.75655846520561454	120.29287181525126016	114.42457890239744245
TSPAN12	34.11294493435771358	215.85589189182945802	15.44077988809193336	115.88457414340230400	50.29041999792564610	1.57109524269649747	43.50699977029974974	30.46946615320974772	205.84231286419824869	109.50726188508483006
TSPAN14	153.12879207410185245	419.63477159149454110	133.47217620602984312	305.41105811156910477	218.24114583040824300	197.75784680132528592	157.69014970144155541	156.49871164391481670	306.40038751214717649	229.85576623270924301
TSPAN15	85.71490926261736831	248.25757030930645897	102.09443005334465226	122.68255277766527911	63.42420200955149312	57.87732571227447664	161.95039896772118482	105.10661449403893641	110.20183261956520937	136.62835901150813811
TSPAN2	254.99704815219959642	53.64775466205576748	344.80161482959869090	194.67524697545064782	90.69558890426513642	25.74203413353385272	98.43349240422412549	138.82456924561199685	222.71834686788369595	82.60581650604581228
TSPAN6	252.53898055489108287	163.12187842039057273	233.84525379472759710	207.95390212140915764	112.22488622602918440	164.00615176472089729	178.93700021150456791	207.14753546230491565	76.17653111705978120	117.90423332724286354
TSPAN9	389.35965291313874559	345.39944499056906579	309.27554907586790023	245.93728864855262373	257.57186281947804218	141.49593645895365057	347.58678549996722040	285.48821978912974373	216.41332474403176889	207.83416283244659439
TSR1	195.50309245011203529	223.08692538787383342	228.05937067127618434	216.59194203826780267	193.96481310766381512	109.54646968738325086	375.31406148436786907	214.50777923520288937	212.91851633989176662	224.64850431394842190
TSTD1	224.32571557428016717	119.07052881809092071	180.21855891028388896	446.80046465102299180	215.51893145352826764	159.26621114689962155	335.59280210179048254	288.49567761821828071	187.57037476298168599	166.69963440872626848
TTC14	380.96497536872686851	338.99237730003881097	352.59215009511109429	342.23131519535763800	633.94076508002490300	200.08922468278146312	222.09627024226560366	335.90545710899726828	313.16724238184235674	293.58422713695807715
TTC17	338.74565618402908740	368.37455652331590272	288.38829924152128115	361.89868687463712149	573.97775996417487931	245.62054533781369514	245.89411669571336461	319.19680383986093375	345.82908661266935724	325.61636981371407273
TTC19	250.89164298792931618	337.70034812929316104	252.87997096461700153	373.25082848524380097	525.83940011431707262	201.81486894222328488	254.87765170743631415	305.96719787145639202	352.63352809229030527	288.16911398596528215
TTC28	185.40650821991590647	181.87165914525897392	160.54932427903858638	107.89670326742130158	157.58841476349567756	191.93405799314405158	100.18214108136942286	160.20816930980893744	183.08203110123767487	146.58693465971762748
TTC9C	209.79997381278838020	284.65977297767580012	189.75222033413871259	168.63945165264152592	210.89921226174922708	183.36895847616600008	213.26523945912992986	233.53606641341701788	210.14392901977856809	154.95649540568757629
TTK	7.95266024263034321	9.33553324138699914	4.88424165580940794	12.15697604480000038	2.93105954621026799	0.00000000000000000	143.50748880157809140	7.72525353594451136	7.51658709914657308	0.00000000000000000
TTL	171.07940330290642805	176.06541919986617017	204.33961959274873266	176.60850569272380994	221.30502352568126412	62.16616373421927477	264.17930496237761417	118.65965318515210924	167.83971977656148056	115.13919180312086610
TTLL7	107.74657884759855619	193.83691295576997504	51.47054555302626966	114.99508195541740463	218.09801466946223059	13.76266855271747502	180.04642859898615370	120.21932288981956560	456.20534542397308542	326.98317654114072184
TUBA4A	73.13433938108364885	89.77839787199285126	57.70468378214215477	450.54765856516650047	232.61637165034272812	0.00000000000000000	96.12915526928370014	230.41598471661163217	213.01556117375187682	120.96212112132754157
TUBG1	152.29645365110809507	174.68415331394513146	144.59300704814705796	214.59832066270809037	78.82262193933138406	54.40441800085089596	674.51165675415029455	168.14344487466621558	177.87503127061117425	139.06031616231254588
TULP4	191.25211520951680200	246.88924521919665267	198.11581614494238579	195.30750938260067073	236.80415537955252603	132.38124246792298777	127.04288899160690107	136.40879579276156619	242.78150736111845731	179.01203462963479751
TWIST2	533.71522214515528049	126.56391180219655723	673.89885891961330344	271.97147339941233213	437.85388670128378408	998.60430232115265881	458.73865259604036737	617.20011927470454793	153.03742126087635711	304.37349556586099197
TXLNG	207.13365664133280575	251.35607789874481455	226.23606762637129464	254.27986306334321398	282.56689239973542271	196.53448764134793691	248.14492399879978279	216.85903708880906038	292.75490514092649619	360.37806177935874530
TXNRD1	296.36314460562476825	236.56519484141426801	286.98051950719667502	305.42851443420084934	171.89003861776822646	299.03502809005732388	360.81239094701265913	310.29993263936779613	331.73874499183779108	478.12343331702675187
TYMS	122.31798853401249971	143.91657745389724710	124.25098422102800555	160.61729584589173214	69.27440484057579795	0.00000000000000000	1588.35982967996665138	168.38352615791214362	132.90620994675597899	9.21846755722452649
TYROBP	92.84970776283911675	122.52739208485436961	102.78597919640832004	669.65679140385122992	177.64483272755211374	0.00000000000000000	83.61154949972727479	171.70765375458958601	115.63600342665537823	82.53322772695455001
UBA6	284.64942051593629913	327.33738694028494365	247.96205078678860900	321.27739987565672664	598.73298123874064913	152.57187837822297638	399.16766450309449965	311.71288282143035531	317.78954175523665526	218.97757982675858557
UBA7	175.45093192070359578	280.67816113839484160	256.51191237441906878	191.50819999957337814	201.10003434429779645	156.41964826540308309	138.44007456995007033	103.65295196861096372	165.26985454057791003	181.51129380352421094
UBALD1	164.23548199835659034	244.77530352788167534	154.42195401093161422	223.58835852185904969	112.70958700519749129	100.99121671436299152	130.55758532129655691	115.02267622685211279	221.83066662707500427	147.26218022346904490
UBAP1	206.28488760928806300	224.10020452879956565	216.98514139127411227	211.31052874522924867	248.87005104804794087	200.21607679067415120	333.91666340906806454	269.12921504615633239	226.12277815515253110	203.38425736966493673
UBD	26.88371957140229895	40.66713816510318225	234.71472604821258301	38.95402880296197878	25.76930305284233924	0.00000000000000000	37.83899324116860186	27.55290850665840452	12.91153342568446760	134.16218372343556098
UBE2C	49.40601049186580696	46.51809491312978651	33.01312696841677763	66.11553995428106134	28.55070488579254828	0.00000000000000000	1048.20613066954183523	59.91798606942481342	44.23056412121106007	0.00000000000000000
UBE2Q1	281.35794067964258147	272.86940773720039033	236.56456102706022193	326.58440622126704511	286.60394523424304225	166.28765557060609126	209.44857909212279878	324.32476461419082625	250.04091321816562754	208.14257307231378036
UBE2T	64.36958376266102277	61.47560260569710522	53.24271758473859961	102.98431249697333101	5.77253109144504784	0.00000000000000000	682.60150955000415252	64.09653621972303483	50.77117876949701269	12.84747088202485266
UBE2W	177.34304166056074337	290.06721328435742180	165.27470021369791198	206.76024661450489361	185.76096139654603689	200.03544663441098805	140.00646951801721229	155.80150380203969007	279.74788369047030301	212.48978690026936533
UBE4A	248.70040584510471149	218.33850029678293936	212.43287577573423164	281.27703460726388585	344.77896008964864905	210.35166189069511233	198.09205280911461955	284.68534626515474883	221.35933419452379667	191.56867281737277153
UBL4A	205.00000112401255592	153.21434323057752636	142.68281625485596464	171.56112343410441667	151.81786249249122989	120.25467536692799797	399.65297311566030203	258.63110144516406308	215.33608929511132146	198.69109489726352535
UBN2	181.24680994363936293	249.41617573127095397	141.25720377571164477	269.72475323264796998	363.63287410091288621	78.41037045223799851	155.41287334657229735	153.52489131985433346	263.21708205126952862	175.83463230155177826
UBR1	258.33990412009086413	367.57546400362900840	276.61328856126857545	227.94564042266384263	570.81692086050611579	275.17874341189502729	211.50908707455769786	189.64230678496483051	465.34003100951650822	514.80327322733717210
UBR2	235.66382498341565110	291.89274467532396784	206.36273544411943703	233.56644735369988553	527.37006530228688916	91.21981005451723945	167.75761170473126072	279.02501639457068450	301.85692757990170776	277.76527681702407335
UBR4	275.14789495924816265	334.27578850433275193	264.86718502833394950	311.40056813659305135	588.33156759811618031	175.21290571009075165	292.11986655527431367	240.63296111912038100	325.75056464464881856	230.20714264866995791
UBR5	388.37881476966884975	462.52317371529136381	335.25866160590271647	458.84761330608677099	719.72498370773189436	194.16597479812992333	303.44500948646037841	338.42041728299506076	465.52898470311299661	393.30406680603465475
UBR7	118.05895173268893927	133.47269772848125058	87.73713208591435375	125.01192045980101852	99.05609284315026741	33.35205685081645299	249.68517807310769285	92.97734471732971429	129.10299979292085482	101.20706498452018707
UBTD1	328.28872705825762068	147.63080143709174763	248.96480083406567019	177.85156695063091092	118.33336915600629879	163.64422006998526626	204.31566255878743732	237.26107795882793994	129.51706424222422243	103.47885497310754488
UCHL1	431.52243670632617523	104.51617007159890704	396.24905398972356352	355.25012123659672625	155.05584238477908343	372.12619251509988771	697.73322587211771406	865.22978215414480019	120.00423103664277846	78.79349708576052080
UCHL5	160.03051720940158020	177.73018715201172313	137.15330944863748641	178.51373416670924144	175.92523171166550355	144.32307021072739417	290.94779790536404107	263.08253666764107948	192.48201826441064100	160.69147891547692097
UCKL1	154.73909248948572781	188.62284236839641949	156.20872399359461724	178.36397794210833467	126.99100793715027180	81.18190408583450335	341.27062761417880665	155.90602557711420673	173.70206592364698395	197.46629941440298239
UGGT1	193.36693992366338080	193.65279937421831846	152.61563760031555148	204.04514902894067063	167.79819815150059981	150.26605643667139134	231.82014306898170730	138.52371531619957068	167.78557421473715294	148.53042614610410510
UHMK1	182.54454276546258029	215.44987164965945681	189.32973864241731121	324.95377346223961013	283.54617060594785016	93.92124049034555355	252.41741889047472114	226.60544326301740625	225.66693414249630223	190.23523214654201752
UHRF1	25.88821218043256422	34.50360570526579096	22.61427985520481343	19.54264085529782946	24.74553458503581993	9.33947581294422768	252.60709671711265401	42.61913954761720191	34.06472365533404201	4.31051469921801811
UMPS	115.31666179501053193	157.58641999353946517	102.05518655087068680	125.94778110949290806	105.66191816005434134	43.14764916519455085	234.41307349000661020	102.05413007161453720	134.14513662423826190	105.11991973884549623
UNC45A	223.81419758654178054	332.20122424258693172	215.47674312074468617	222.73806040292035391	167.75572261004572283	198.74384789717078093	408.79583079145771762	227.15180957142473517	394.81681474656647879	313.45091615137425833
UNC5B	1070.40482321443050751	688.07127469130091413	720.29058192560353291	492.06980491067099592	1011.40694382881554247	147.21525008622847963	632.65959808205207082	888.14363316146796024	297.63590637765082647	236.03875263185400968
UNC93B1	165.06549495364049562	166.37088993455915897	237.06150444242118169	296.23719147979358013	130.51402847999256096	7.49778113546184954	183.77012951509570371	196.77672603221634517	155.18183538178945469	113.76770938561136859
UPF3B	174.29652760538604639	227.90974075641719310	146.89307050437054158	200.94649163467687458	157.65648012241476295	227.32501793239768517	293.48825706238926614	196.36214953218916435	247.29545186762723574	248.27158935441676135
UPP1	284.09763122556665849	350.91656744103227084	345.21384576042584058	403.85640502482834790	616.42022339706625189	96.90214133007417274	381.73316820101769054	820.13178910781255126	275.79978813809725580	371.21874689604265996
UROS	535.35336129600386812	390.22699905002991727	474.75581300746853231	467.65454566474107878	185.02404471807261643	383.10560815269593604	509.56550472879746394	459.40136120214344828	333.85555886939152970	289.11252336719536515
USP10	186.07282428073727942	276.62814031399824444	184.72427279092443086	220.08183700910936409	234.65303888486502615	173.56061136595701555	267.67205303455955345	217.46349966451828095	285.23927733628477199	216.73965715239688734
USP12	186.34216607018851164	280.97815389296061994	149.25772217967426059	262.47273533335618367	466.39794871396912868	96.56401318088850871	159.99617106102218145	196.45358957130378030	305.15925246039097374	247.17727525457110005
USP18	220.87314573870568779	278.62299034566757427	506.82815498399185117	193.30009424790154071	176.59393108917913651	115.59298273687231529	259.58116107001131923	204.60460608202478738	126.07711111950392535	93.73314261303376327
USP25	177.72542303402863695	216.42856273681124435	177.43686200326311564	178.09097026933409325	150.91210487345875890	129.95265686786609649	287.63379139437898857	161.59867657802331564	186.03474511196725416	225.25858923130405742
USP3	214.80255078845507910	260.37624729750632468	164.27220398320298500	277.62828638991908292	282.54049452611059223	132.58768482120754584	238.70816325520456758	339.53433846073681934	275.10364408156243599	171.77733083453148311
USP36	390.63159870634444815	305.00275239410348149	333.95369488432885419	457.94963645954800313	1186.33362449678293160	0.00000000000000000	293.39053665709803909	421.22304482353149524	345.07891996448699956	284.22526288460181831
USP5	178.31253671838064179	204.65344868249184174	135.79373300043096151	234.18053387178298408	159.54941179969171117	174.76165569309955572	278.64282064861276922	161.04094799071319244	200.98214015493508100	177.93055605756379123
USP53	255.61587843400894826	244.11143850002437716	202.63064226626141817	303.21327759194940654	640.20659977211573732	492.65063848428741267	154.56477018756800135	309.34591041851871296	363.33636105511305914	329.28429549003732291
UTP14A	145.28940523406870966	158.37563690705886188	147.96215706088744923	152.06068707561405517	79.99244314494487185	117.43351266036346203	231.82734304102217493	152.84641096904155688	176.91563753421672800	134.70354503529910062
UTP18	191.74391607601927490	189.97167341268070118	237.68954042902294077	281.39334144532926985	149.06890754129932475	127.61620263413558973	207.85978612346104910	259.30506265170066627	148.87352548518879303	143.53945820450522319
VAMP8	71.95295755371363100	106.10915293430073802	74.06771756383572836	455.64689498049693839	185.22207747071831818	0.00000000000000000	67.20844799688126159	89.64789494658161573	136.01584417951866612	61.10210657705836468
VARS	185.39837005422941729	204.54459764040061032	149.63895483573463707	211.35471905440559226	117.13495022567373383	166.70421632094189590	264.65624600247667786	230.57459603273852622	195.27396491639842679	207.18878633365571318
VAT1	709.92148944812856826	253.02398921300778056	408.44865323671945134	429.54951143735212327	469.24519973775682047	921.96487992907293574	315.85180439646632067	1043.40769749645028242	308.82223796981890018	301.69670551658833801
VDR	403.02862540753812937	81.85516176120046339	615.50479812819264680	132.52864449041584294	406.32264050656772270	280.90149988833451289	241.40005370265848228	277.46997433189307003	106.02390563222169817	77.74637053079055704
VEGFA	1394.00494626251816044	990.88635158285751459	1082.62822590317409777	1550.43527356725508071	4674.12724905515278806	292.37779858304418212	1024.17168603911181890	4635.63168088206202810	1077.78045937107890495	1093.39044829799127001
VEGFC	272.07062065280467777	80.03294924194611326	302.75611960958019608	208.41470057808655270	220.75730648932750455	189.61144771983347823	289.61200937823451795	444.55747861012002886	74.65603378066127505	250.95342776700684340
VEGFD	55.86446612421417512	22.84871794296644509	66.97601723105461247	78.62692944264777850	70.22544462080905703	788.52055670886716143	12.59367733586054605	141.14571966656873769	27.89021042623254232	57.83777583874432793
VGLL3	648.36585765686641025	206.04368057648844115	525.69688420320335354	424.21010557912836703	633.50559045979491657	671.03368841527083077	380.87294794913282203	777.64550051534740760	317.46754481698923200	407.93820561331131103
VIRMA	218.38174209157384098	237.41992956802579329	148.22577592209273689	303.67158938577239269	233.53905540090994464	108.42767779482188928	255.26438700993770681	267.98382714678052707	295.80194600978006747	166.02857590065138993
VIT	30.66000003800244755	11.65438117378347016	33.22739619098151564	40.14477970784305683	20.91790747233248737	433.75910316994890081	31.14971481119922458	120.53566512109902931	14.97622452345424193	16.55762058546158855
VOPP1	528.23428230627519042	376.78975106767256875	372.37120324206318855	441.73815429168047331	298.96861816921301624	264.83870745728211205	383.69971676886501655	510.43268456750575979	328.27766132076538952	247.46217795193726374
VPS13D	135.06719167071983634	220.00749751995172687	137.71620189400826462	215.57647246584019740	330.81611523069807390	41.09071712829712197	113.14353584508373274	148.13087175673871343	413.39877953366124075	223.50814221237584434
VPS26B	267.44817900822215506	223.54520743846921960	216.84496440283214724	205.49478321983227147	200.39060162142453692	229.79184453135965782	186.72201507404284371	219.88087046571843075	223.77819862175317667	220.88389099450884601
VPS41	244.53795139242023993	246.42563481546190474	241.29800838406259800	220.32942780253779347	232.00563047557517393	158.68624898744675988	153.50406166357055326	237.45664554622658216	232.56792920570379124	177.40274781926189007
VSIR	290.65366907156590059	457.53735321301644490	303.27951040239224767	451.61367292067899371	269.81921954184747392	485.73173595272390912	198.85002684668614847	302.21542873071047097	668.47903527587982353	522.76251679223969404
VWA1	331.78749114785921392	317.19933100387339664	295.10380061525233941	343.91548163866838195	358.01789272766342265	179.72619460851308304	171.52591079189119228	420.50373257801226146	375.08393134947249337	359.88968582248747907
WARS	435.45987466394524290	543.29013142073051768	1694.77606413753369452	569.95194478720134157	382.28444538208844961	147.78135923447555911	457.64430220926823267	444.61979892139106596	296.55711123482228686	389.61553363365527503
WBP1L	412.26879432973282746	287.47034733457468292	390.97478038735886230	373.30939474596033278	301.24507763744253452	355.64906613240884781	271.73057030051899119	340.27174487335429376	287.80485518775441278	388.11355252695221907
WDFY2	185.51088672753519404	364.02031089101217276	181.91858849682475352	231.60987577396147685	407.58811357865261016	208.36745097700219276	196.35344082360052198	184.33038155724770490	272.58641327076696825	178.61272546745590262
WDFY3	183.25164496566839034	261.32106261442407913	122.69312454461041284	149.20297830179180210	385.55993624862685465	54.98655543501082832	153.82279214344464435	161.12815583314949208	227.59764255318751225	155.21724748113993542
WDR34	215.51402342653676669	189.06385558741851582	162.63053700439127169	228.41525890223365991	204.21117254262139795	116.22470203638187058	768.58084176032491541	210.42166504309153652	203.90792429182846490	132.28898974861411375
WDR41	381.07433943081116468	341.04487104617277282	312.47432685596868396	316.90277737056226215	268.44956677550356972	244.56266462111040028	519.07608524449813103	472.20196798257120463	239.70383099475202471	223.33173464073900050
WDR48	191.94663554960521878	232.11521756433191399	178.13253136523138664	195.21943994233254216	167.83222137596152379	129.63501999106222229	178.88560229174751726	163.80393809730554722	227.25138714245429128	275.82028960388322503
WDR54	166.32465831751378005	203.91384622973953356	119.38783696940897983	217.63577123862941676	264.13073187130930819	67.15274288764339872	223.24673497091646368	479.62740727483389946	210.30333046887113824	192.48673773556592437
WDR6	222.39229091366502189	225.52995012522663387	114.33610195377379171	178.13719959407151805	413.88657745683730127	212.51494409390656415	144.34954925039457407	230.57319232637209439	251.53828433526373942	226.27102621865299170
WDR74	180.69510806529822844	232.36199146240423374	192.99637416234585885	300.57236752956168857	219.28671296655386413	115.99852976651567360	257.63778563659315068	231.28220181320347137	261.96161742599400668	233.49971781103661783
