NAME	iCAF	mCAF	tpCAF	vCAF	Pericyte	apCAF	rCAF
ARFRP1	49.12502321618121215	61.33066407835665501	1.00000000000000000	1.00000000000000000	63.78487817020644002	1.00000000000000000	1.00000000000000000
ARHGAP1	1.00000000000000000	70.83918013980952821	1.00000000000000000	59.04445873415819079	90.79866059662678879	36.51067004625174661	1.00000000000000000
ARHGAP10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	89.97027187805896631	15.33283278611410516	1.00000000000000000
ARHGAP15	1.00000000000000000	1.00000000000000000	1.00000000000000000	166.46527235574848191	230.66406403473703790	53.35332653813079418	1.00000000000000000
ARHGAP18	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	192.06547324163747703	109.60463683836324833
ARHGAP21	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.56803144669200378
ARHGAP23	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	62.22083218162599394
ARHGAP24	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	60.74170519819396219	1.00000000000000000
ARHGAP26	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	75.26306851391743180	1.00000000000000000	90.97032769216282588
ARHGAP27	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
ARHGAP29	1.00000000000000000	1.00000000000000000	1.00000000000000000	137.02014014406736919	188.43636571076939390	1.00000000000000000	289.70539059024702055
ARHGAP42	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	66.48555357051340309	1.00000000000000000	1.00000000000000000
ARHGDIB	1.00000000000000000	57.35502771095580243	1.00000000000000000	204.71135509998256907	720.73374699067119309	692.77780933445922074	1.00000000000000000
ARHGEF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	68.82011226129844772	1.00000000000000000	22.10945885315748427
ARHGEF12	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	105.61190602850875564	1.00000000000000000	143.41079624644436308
ARHGEF17	1.00000000000000000	1.00000000000000000	1.00000000000000000	54.69142955919954829	191.81421120684430548	1.00000000000000000	1.00000000000000000
ARHGEF25	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.18835615801312855	1.00000000000000000	1.00000000000000000	1.00000000000000000
ARHGEF7	1.00000000000000000	1.00000000000000000	1.00000000000000000	71.35792820259977987	82.27966983531609912	33.10315015440780684	1.00000000000000000
ARID5A	1.00000000000000000	1.00000000000000000	1.00000000000000000	76.00414892654472965	93.68900432183993132	1.00000000000000000	1.00000000000000000
ARIH2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	189.00416462579497079	180.94065538432568019
ARL13B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	64.32837655947244571
ARL16	1.00000000000000000	73.06315785473698554	1.00000000000000000	1.00000000000000000	57.89032344795877805	1.00000000000000000	19.63430914620035139
ARL2BP	82.23673418781963562	108.25732702176541977	1.00000000000000000	115.71535061367538333	1.00000000000000000	26.43617391012994844	1.00000000000000000
ARL3	86.22583327046091028	113.60962179892922563	135.35199096741229141	128.88153596616524510	124.82579384003734901	1.00000000000000000	1.00000000000000000
ARL4A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	86.65940892876029977	502.76962532413449480
ARL4C	1.00000000000000000	81.27346668662957541	1.00000000000000000	1.00000000000000000	1.00000000000000000	68.95528684117894613	1.00000000000000000
ARL6IP6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	61.10051569042079933	1.00000000000000000	1.00000000000000000
ARL8B	1.00000000000000000	67.84511474199980796	1.00000000000000000	1.00000000000000000	54.83571302175729301	1.00000000000000000	22.30439209133841061
ARMC10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	40.91644009028756557
ARMCX1	1.00000000000000000	44.04160537972554579	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	185.33467539687592307
ARMCX3	96.14866735682574017	90.43637133489862379	1.00000000000000000	151.41180221716908250	138.95340038011775619	46.01570417753850251	43.60878418267682122
ARMCX6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	64.87168801602983592	1.00000000000000000	1.00000000000000000
ARMT1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	43.21891770631494722
ARRB1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	43.21891770631494722
ARRB2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	81.90405606832517549	1.00000000000000000
ARRDC2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	163.04863747130215756
ASAP1	1.00000000000000000	51.90716701017137069	1.00000000000000000	1.00000000000000000	111.44780239031362612	37.68895811372931348	88.40293380970076953
ASGR1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	37.89133616294481754	110.25366726212600099
ASL	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	53.45137921958134797	1.00000000000000000	1.00000000000000000
ASPN	88.14627024952189061	910.67627188069025124	1.00000000000000000	365.77771557741226616	574.80835131840819940	174.00808212010471721	1.00000000000000000
ATAD1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	56.61153215959851082	1.00000000000000000	1.00000000000000000
